listing_id,year,month,platform,category,product_name,brand,dark_pattern_type,ccpa_category,severity_score,hidden_fee_inr,price_inflation_inr,effective_price_inr
LST00243,2021,2,Meesho,Books,The Psychology of Money - Morgan Housel,Morgan Housel,Hidden Convenience Fee,Drip Pricing,5,46,116,312
LST00244,2021,2,Meesho,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Fake Countdown Timer,Urgency Creation,3,0,612,452
LST00245,2021,2,Meesho,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,Forced Continuity,Subscription Trap,4,0,353,474
LST00247,2021,2,Meesho,Electronics,Syska LED Desk Lamp,Syska,Confirm Shaming,Misdirection,3,0,344,489
LST00248,2021,2,Meesho,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,False Scarcity,Scarcity Creation,4,0,2996,7242
LST00250,2021,2,Meesho,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,Inflated Original Price,Pricing Manipulation,5,0,339,557
LST00253,2021,2,Meesho,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Fake Countdown Timer,Urgency Creation,3,0,1096,1155
LST00255,2021,2,Meesho,Toys,Webby Wooden Push & Pull Duck Toy,Webby,Confirm Shaming,Misdirection,3,0,282,287
LST00256,2021,2,Meesho,Mobile Phones,realme narzo N53 4GB+64GB,realme,Inflated Original Price,Pricing Manipulation,5,0,2229,8962
LST00257,2021,2,Meesho,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Misleading Discount Badge,Pricing Manipulation,4,0,6084,16282
LST00258,2021,2,Meesho,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,Confirm Shaming,Misdirection,3,0,134,208
LST00259,2021,2,Meesho,Books,Zero to One - Peter Thiel,Peter Thiel,Forced Continuity,Subscription Trap,4,0,213,309
LST00261,2021,2,Meesho,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Hidden Convenience Fee,Drip Pricing,5,43,364,668
LST00262,2021,2,Meesho,Footwear,Metro Women's Block Heel Pumps,Metro,Misleading Discount Badge,Pricing Manipulation,4,0,927,1107
LST00263,2021,2,Meesho,Footwear,Woodland Men's Camel Leather Boot,Woodland,Confirm Shaming,Misdirection,3,0,1729,2465
LST00264,2021,2,Meesho,Books,Deep Work - Cal Newport,Cal Newport,Inflated Original Price,Pricing Manipulation,5,0,142,289
LST00265,2021,2,Meesho,Toys,NHR Carrom Board with Coins & Striker,NHR,Social Proof Manipulation,Social Proof Misuse,2,0,942,875
LST00267,2021,2,Meesho,Toys,LEGO Classic Creative Brick Box,LEGO,Misleading Discount Badge,Pricing Manipulation,4,0,1879,1818
LST00268,2021,2,Meesho,Fashion,Biba Women's Anarkali Kurti,Biba,Social Proof Manipulation,Social Proof Misuse,2,0,1028,831
LST00269,2021,2,Meesho,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,Confirm Shaming,Misdirection,3,0,5036,13125
LST00270,2021,2,Meesho,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,Misleading Discount Badge,Pricing Manipulation,4,0,433,613
LST00272,2021,2,Meesho,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Misleading Discount Badge,Pricing Manipulation,4,0,276,654
LST00274,2021,2,Meesho,Fashion,AND Women's Wrap Dress,AND,Inflated Original Price,Pricing Manipulation,5,0,1519,1288
LST00276,2021,2,Meesho,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Confirm Shaming,Misdirection,3,0,307,275
LST00277,2021,2,Meesho,Mobile Phones,realme narzo N53 4GB+64GB,realme,Inflated Original Price,Pricing Manipulation,5,0,4268,7990
LST00278,2021,2,Meesho,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,Inflated Original Price,Pricing Manipulation,5,0,4896,14111
LST00280,2021,2,Meesho,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,Social Proof Manipulation,Social Proof Misuse,2,0,1510,1168
LST00281,2021,2,Meesho,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Social Proof Manipulation,Social Proof Misuse,2,0,1597,1469
LST00282,2021,2,Meesho,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,Misleading Discount Badge,Pricing Manipulation,4,0,6543,15489
LST00283,2021,2,Meesho,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Confirm Shaming,Misdirection,3,0,837,642
LST00285,2021,2,Meesho,Footwear,Metro Women's Block Heel Pumps,Metro,Confirm Shaming,Misdirection,3,0,1243,910
LST00286,2021,2,Meesho,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Fake Countdown Timer,Urgency Creation,3,0,1380,2091
LST00288,2021,2,Meesho,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,Inflated Original Price,Pricing Manipulation,5,0,257,363
LST00289,2021,2,Meesho,Toys,NHR Carrom Board with Coins & Striker,NHR,False Scarcity,Scarcity Creation,4,0,1016,892
LST00290,2021,2,Meesho,Books,Start With Why - Simon Sinek,Simon Sinek,Fake Countdown Timer,Urgency Creation,3,0,154,276
LST00291,2021,2,Meesho,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Misleading Discount Badge,Pricing Manipulation,4,0,1423,698
LST00292,2021,2,Meesho,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,Social Proof Manipulation,Social Proof Misuse,2,0,6949,21166
LST00293,2021,2,Meesho,Footwear,Metro Women's Block Heel Pumps,Metro,Hidden Convenience Fee,Drip Pricing,5,43,1197,1010
LST00294,2021,2,Meesho,Mobile Phones,realme narzo N53 4GB+64GB,realme,False Scarcity,Scarcity Creation,4,0,3637,8267
LST00295,2021,2,Meesho,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,Confirm Shaming,Misdirection,3,0,287,340
LST00296,2021,2,Meesho,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Fake Countdown Timer,Urgency Creation,3,0,85,91
LST00297,2021,2,Meesho,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,Inflated Original Price,Pricing Manipulation,5,0,248,353
LST00298,2021,2,Meesho,Footwear,Relaxo Flite Men's Slippers,Relaxo,Social Proof Manipulation,Social Proof Misuse,2,0,303,286
LST00299,2021,2,Meesho,Footwear,Action Men's Training Shoes,Action,Social Proof Manipulation,Social Proof Misuse,2,0,652,754
LST00301,2021,2,Meesho,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,Hidden Convenience Fee,Drip Pricing,5,23,2913,7696
LST00302,2021,2,Meesho,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Forced Continuity,Subscription Trap,4,0,748,804
LST00303,2021,2,Meesho,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Fake Countdown Timer,Urgency Creation,3,0,113,79
LST00304,2021,2,Meesho,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Misleading Discount Badge,Pricing Manipulation,4,0,347,342
LST00306,2021,2,Meesho,Toys,NHR Carrom Board with Coins & Striker,NHR,Confirm Shaming,Misdirection,3,0,1058,872
LST00307,2021,2,Meesho,Footwear,Red Tape Men's Casual Sneakers,Red Tape,Social Proof Manipulation,Social Proof Misuse,2,0,1145,1231
LST00308,2021,2,Meesho,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,Misleading Discount Badge,Pricing Manipulation,4,0,1181,1916
LST00311,2021,2,Nykaa,Books,Deep Work - Cal Newport,Cal Newport,Social Proof Manipulation,Social Proof Misuse,2,0,162,309
LST00313,2021,2,Nykaa,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,Social Proof Manipulation,Social Proof Misuse,2,0,582,862
LST00314,2021,2,Nykaa,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,Hidden Convenience Fee,Drip Pricing,5,59,248,418
LST00315,2021,2,Nykaa,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,Inflated Original Price,Pricing Manipulation,5,0,441,489
LST00316,2021,2,Nykaa,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,Misleading Discount Badge,Pricing Manipulation,4,0,587,1114
LST00317,2021,2,Nykaa,Toys,LEGO Classic Creative Brick Box,LEGO,Fake Countdown Timer,Urgency Creation,3,0,1258,2122
LST00321,2021,2,Nykaa,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,Confirm Shaming,Misdirection,3,0,4503,6616
LST00322,2021,2,Nykaa,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,Inflated Original Price,Pricing Manipulation,5,0,2708,18436
LST00323,2021,2,Nykaa,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Misleading Discount Badge,Pricing Manipulation,4,0,860,1203
LST00324,2021,2,Nykaa,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,Hidden Convenience Fee,Drip Pricing,5,52,5523,11085
LST00325,2021,2,Nykaa,Books,Ikigai - Hector Garcia,Hector Garcia,Inflated Original Price,Pricing Manipulation,5,0,126,200
LST00326,2021,2,Nykaa,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,Hidden Convenience Fee,Drip Pricing,5,87,385,565
LST00327,2021,2,Nykaa,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Confirm Shaming,Misdirection,3,0,6676,17143
LST00328,2021,2,Nykaa,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,Social Proof Manipulation,Social Proof Misuse,2,0,1585,2392
LST00330,2021,2,Nykaa,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Misleading Discount Badge,Pricing Manipulation,4,0,826,790
LST00332,2021,2,Nykaa,Toys,NHR Carrom Board with Coins & Striker,NHR,Fake Countdown Timer,Urgency Creation,3,0,735,943
LST00334,2021,2,Nykaa,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Misleading Discount Badge,Pricing Manipulation,4,0,513,521
LST00335,2021,2,Nykaa,Electronics,iBall Slide Elan 3x32 Tablet,iBall,Misleading Discount Badge,Pricing Manipulation,4,0,3483,6381
LST00337,2021,2,Nykaa,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Fake Countdown Timer,Urgency Creation,3,0,861,686
LST00341,2021,2,Nykaa,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,Inflated Original Price,Pricing Manipulation,5,0,347,299
LST00342,2021,2,Nykaa,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,Forced Continuity,Subscription Trap,4,0,1865,2440
LST00343,2021,2,Nykaa,Books,The Alchemist - Paulo Coelho,Paulo Coelho,False Scarcity,Scarcity Creation,4,0,104,140
LST00345,2021,2,Nykaa,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,Fake Countdown Timer,Urgency Creation,3,0,806,716
LST00346,2021,2,Nykaa,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,Fake Countdown Timer,Urgency Creation,3,0,1584,2245
LST00348,2021,2,Nykaa,Footwear,Relaxo Flite Men's Slippers,Relaxo,Social Proof Manipulation,Social Proof Misuse,2,0,310,306
LST00349,2021,2,Nykaa,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,Inflated Original Price,Pricing Manipulation,5,0,254,326
LST00351,2021,2,Nykaa,Books,Start With Why - Simon Sinek,Simon Sinek,Forced Continuity,Subscription Trap,4,0,176,267
LST00352,2021,2,Nykaa,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,Inflated Original Price,Pricing Manipulation,5,0,285,347
LST00353,2021,2,Nykaa,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,Inflated Original Price,Pricing Manipulation,5,0,341,303
LST00354,2021,2,Nykaa,Books,The Alchemist - Paulo Coelho,Paulo Coelho,Misleading Discount Badge,Pricing Manipulation,4,0,103,140
LST00355,2021,2,Nykaa,Footwear,Sparx Men's Running Sports Shoes,Sparx,Forced Continuity,Subscription Trap,4,0,987,907
LST00357,2021,2,Nykaa,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Fake Countdown Timer,Urgency Creation,3,0,1589,2138
LST00359,2021,2,Nykaa,Toys,LEGO Classic Creative Brick Box,LEGO,Hidden Convenience Fee,Drip Pricing,5,71,1520,2164
LST00360,2021,2,Nykaa,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,Confirm Shaming,Misdirection,3,0,5102,15373
LST00361,2021,2,Nykaa,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Confirm Shaming,Misdirection,3,0,892,722
LST00363,2021,2,Nykaa,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,Forced Continuity,Subscription Trap,4,0,385,470
LST00364,2021,2,Nykaa,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,Hidden Convenience Fee,Drip Pricing,5,93,4686,11672
LST00366,2021,2,Nykaa,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Misleading Discount Badge,Pricing Manipulation,4,0,835,735
LST00367,2021,2,Nykaa,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,False Scarcity,Scarcity Creation,4,0,253,390
LST00368,2021,3,Flipkart,Electronics,Syska LED Desk Lamp,Syska,Inflated Original Price,Pricing Manipulation,5,0,508,410
LST00369,2021,3,Flipkart,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,Misleading Discount Badge,Pricing Manipulation,4,0,473,800
LST00370,2021,3,Flipkart,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,Social Proof Manipulation,Social Proof Misuse,2,0,340,264
LST00371,2021,3,Flipkart,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,Inflated Original Price,Pricing Manipulation,5,0,3844,7503
LST00372,2021,3,Flipkart,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Social Proof Manipulation,Social Proof Misuse,2,0,1103,1005
LST00374,2021,3,Flipkart,Toys,Frank Super Scientist Chemistry Set,Frank,False Scarcity,Scarcity Creation,4,0,787,656
LST00375,2021,3,Flipkart,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,Fake Countdown Timer,Urgency Creation,3,0,393,488
LST00380,2021,3,Flipkart,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Forced Continuity,Subscription Trap,4,0,195,385
LST00382,2021,3,Flipkart,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Hidden Convenience Fee,Drip Pricing,5,49,1338,1636
LST00383,2021,3,Flipkart,Footwear,Relaxo Flite Men's Slippers,Relaxo,Confirm Shaming,Misdirection,3,0,325,318
LST00384,2021,3,Flipkart,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Forced Continuity,Subscription Trap,4,0,1236,747
LST00385,2021,3,Flipkart,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,Social Proof Manipulation,Social Proof Misuse,2,0,151,208
LST00386,2021,3,Flipkart,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,Inflated Original Price,Pricing Manipulation,5,0,450,494
LST00388,2021,3,Flipkart,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Forced Continuity,Subscription Trap,4,0,284,371
LST00389,2021,3,Flipkart,Toys,NHR Carrom Board with Coins & Striker,NHR,Confirm Shaming,Misdirection,3,0,862,911
LST00390,2021,3,Flipkart,Fashion,Global Desi Women Floral Print Top,Global Desi,Social Proof Manipulation,Social Proof Misuse,2,0,557,511
LST00391,2021,3,Flipkart,Books,Ikigai - Hector Garcia,Hector Garcia,Hidden Convenience Fee,Drip Pricing,5,113,150,325
LST00392,2021,3,Flipkart,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Inflated Original Price,Pricing Manipulation,5,0,256,321
LST00393,2021,3,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,False Scarcity,Scarcity Creation,4,0,693,491
LST00394,2021,3,Flipkart,Footwear,Red Tape Men's Casual Sneakers,Red Tape,Hidden Convenience Fee,Drip Pricing,5,98,1260,1425
LST00395,2021,3,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,Forced Continuity,Subscription Trap,4,0,809,476
LST00397,2021,3,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Confirm Shaming,Misdirection,3,0,356,286
LST00398,2021,3,Flipkart,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Misleading Discount Badge,Pricing Manipulation,4,0,191,388
LST00399,2021,3,Flipkart,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,False Scarcity,Scarcity Creation,4,0,1050,1260
LST00402,2021,3,Flipkart,Fashion,Raymond Men's Blazer,Raymond,Social Proof Manipulation,Social Proof Misuse,2,0,2951,3644
LST00405,2021,3,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,False Scarcity,Scarcity Creation,4,0,235,248
LST00406,2021,3,Flipkart,Fashion,W Women's Printed Kurta,W,Fake Countdown Timer,Urgency Creation,3,0,647,622
LST00407,2021,3,Flipkart,Books,Deep Work - Cal Newport,Cal Newport,Social Proof Manipulation,Social Proof Misuse,2,0,134,310
LST00408,2021,3,Flipkart,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Hidden Convenience Fee,Drip Pricing,5,97,288,414
LST00409,2021,3,Flipkart,Footwear,Metro Women's Block Heel Pumps,Metro,Inflated Original Price,Pricing Manipulation,5,0,1272,990
LST00411,2021,3,Flipkart,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Confirm Shaming,Misdirection,3,0,1202,1078
LST00412,2021,3,Flipkart,Toys,LEGO Classic Creative Brick Box,LEGO,Misleading Discount Badge,Pricing Manipulation,4,0,1405,2009
LST00413,2021,3,Flipkart,Footwear,Sparx Men's Running Sports Shoes,Sparx,Confirm Shaming,Misdirection,3,0,1032,856
LST00414,2021,3,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,Inflated Original Price,Pricing Manipulation,5,0,695,550
LST00416,2021,3,Flipkart,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Hidden Convenience Fee,Drip Pricing,5,97,142,251
LST00417,2021,3,Flipkart,Books,Ikigai - Hector Garcia,Hector Garcia,False Scarcity,Scarcity Creation,4,0,158,175
LST00418,2021,3,Flipkart,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Social Proof Manipulation,Social Proof Misuse,2,0,1530,1386
LST00419,2021,3,Meesho,Footwear,Relaxo Flite Men's Slippers,Relaxo,Confirm Shaming,Misdirection,3,0,298,291
LST00421,2021,3,Meesho,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,Confirm Shaming,Misdirection,3,0,672,477
LST00422,2021,3,Meesho,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,Forced Continuity,Subscription Trap,4,0,268,340
LST00423,2021,3,Meesho,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,Inflated Original Price,Pricing Manipulation,5,0,412,515
LST00425,2021,3,Meesho,Electronics,Portronics Mport 7C USB Hub,Portronics,Forced Continuity,Subscription Trap,4,0,532,664
LST00427,2021,3,Meesho,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Social Proof Manipulation,Social Proof Misuse,2,0,667,719
LST00428,2021,3,Meesho,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Misleading Discount Badge,Pricing Manipulation,4,0,1278,653
LST00430,2021,3,Meesho,Footwear,Action Men's Training Shoes,Action,Hidden Convenience Fee,Drip Pricing,5,47,543,800
LST00431,2021,3,Meesho,Fashion,W Women's Printed Kurta,W,Confirm Shaming,Misdirection,3,0,833,570
LST00433,2021,3,Meesho,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Forced Continuity,Subscription Trap,4,0,1605,1567
LST00434,2021,3,Meesho,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Fake Countdown Timer,Urgency Creation,3,0,405,547
LST00435,2021,3,Meesho,Footwear,Action Men's Training Shoes,Action,Social Proof Manipulation,Social Proof Misuse,2,0,746,662
LST00438,2021,3,Meesho,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,Confirm Shaming,Misdirection,3,0,2906,13094
LST00439,2021,3,Meesho,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,Forced Continuity,Subscription Trap,4,0,4154,6981
LST00440,2021,3,Meesho,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Forced Continuity,Subscription Trap,4,0,194,224
LST00441,2021,3,Meesho,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,False Scarcity,Scarcity Creation,4,0,5152,17803
LST00442,2021,3,Meesho,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Forced Continuity,Subscription Trap,4,0,354,378
LST00443,2021,3,Meesho,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Inflated Original Price,Pricing Manipulation,5,0,1512,2171
LST00444,2021,3,Meesho,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Misleading Discount Badge,Pricing Manipulation,4,0,346,382
LST00445,2021,3,Meesho,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,Forced Continuity,Subscription Trap,4,0,300,550
LST00447,2021,3,Meesho,Mobile Phones,realme narzo N53 4GB+64GB,realme,Inflated Original Price,Pricing Manipulation,5,0,2706,8814
LST00448,2021,3,Meesho,Electronics,Syska LED Desk Lamp,Syska,Forced Continuity,Subscription Trap,4,0,469,463
LST00449,2021,3,Meesho,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Hidden Convenience Fee,Drip Pricing,5,53,1312,932
LST00450,2021,3,Meesho,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,Forced Continuity,Subscription Trap,4,0,320,264
LST00451,2021,3,Meesho,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,False Scarcity,Scarcity Creation,4,0,434,448
LST00452,2021,3,Meesho,Fashion,Biba Women's Anarkali Kurti,Biba,Inflated Original Price,Pricing Manipulation,5,0,967,774
LST00453,2021,3,Meesho,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,Misleading Discount Badge,Pricing Manipulation,4,0,200,352
LST00454,2021,3,Meesho,Footwear,Paragon Softcare Women's Sandals,Paragon,Misleading Discount Badge,Pricing Manipulation,4,0,343,411
LST00455,2021,3,Meesho,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,Forced Continuity,Subscription Trap,4,0,340,601
LST00456,2021,3,Meesho,Footwear,Metro Women's Block Heel Pumps,Metro,False Scarcity,Scarcity Creation,4,0,1117,955
LST00457,2021,3,Meesho,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Fake Countdown Timer,Urgency Creation,3,0,314,306
LST00458,2021,3,Meesho,Mobile Phones,POCO C65 6GB+128GB,POCO,Social Proof Manipulation,Social Proof Misuse,2,0,3485,7531
LST00459,2021,3,Meesho,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,False Scarcity,Scarcity Creation,4,0,421,798
LST00461,2021,3,Meesho,Books,Deep Work - Cal Newport,Cal Newport,False Scarcity,Scarcity Creation,4,0,143,282
LST00462,2021,3,Meesho,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Fake Countdown Timer,Urgency Creation,3,0,779,1429
LST00463,2021,3,Meesho,Books,Start With Why - Simon Sinek,Simon Sinek,Forced Continuity,Subscription Trap,4,0,199,265
LST00464,2021,3,Meesho,Books,The Psychology of Money - Morgan Housel,Morgan Housel,False Scarcity,Scarcity Creation,4,0,144,257
LST00466,2021,3,Meesho,Footwear,Metro Women's Block Heel Pumps,Metro,False Scarcity,Scarcity Creation,4,0,1272,1020
LST00467,2021,3,Meesho,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,False Scarcity,Scarcity Creation,4,0,4754,16354
LST00468,2021,3,Meesho,Books,The Psychology of Money - Morgan Housel,Morgan Housel,Inflated Original Price,Pricing Manipulation,5,0,160,246
