listing_id,year,month,platform,category,product_name,brand,actual_price_inr,displayed_original_price_inr,discount_pct_shown,hidden_fee_inr,effective_price_inr,dark_pattern_type,ccpa_category,severity_score,ccpa_violation,price_inflation_inr
LST00167,2021,1,Nykaa,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,7784,11535,32.5,0,7784,Forced Continuity,Subscription Trap,4,Yes,3751
LST00168,2021,1,Nykaa,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,705,1985,64.5,0,705,Social Proof Manipulation,Social Proof Misuse,2,Yes,1280
LST00169,2021,1,Nykaa,Books,Deep Work - Cal Newport,Cal Newport,253,430,41.2,0,253,Confirm Shaming,Misdirection,3,Yes,177
LST00170,2021,1,Nykaa,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,567,993,42.9,0,567,None,No Violation,0,No,426
LST00171,2021,1,Nykaa,Books,The Psychology of Money - Morgan Housel,Morgan Housel,227,427,46.8,0,227,Misleading Discount Badge,Pricing Manipulation,4,Yes,200
LST00172,2021,1,Nykaa,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,935,2212,57.7,0,935,Confirm Shaming,Misdirection,3,Yes,1277
LST00173,2021,1,Nykaa,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,158,282,44.0,0,158,False Scarcity,Scarcity Creation,4,Yes,124
LST00174,2021,1,Nykaa,Toys,Frank Super Scientist Chemistry Set,Frank,684,1500,54.4,0,684,Confirm Shaming,Misdirection,3,Yes,816
LST00175,2021,1,Nykaa,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,2268,3351,32.3,0,2268,Confirm Shaming,Misdirection,3,Yes,1083
LST00176,2021,2,Flipkart,Footwear,Bata Men's Formal Lace-up Shoes,Bata,1267,2375,46.7,0,1267,Misleading Discount Badge,Pricing Manipulation,4,Yes,1108
LST00177,2021,2,Flipkart,Fashion,W Women's Printed Kurta,W,619,1319,53.1,0,619,Confirm Shaming,Misdirection,3,Yes,700
LST00178,2021,2,Flipkart,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,533,857,37.8,0,533,None,No Violation,0,No,324
LST00179,2021,2,Flipkart,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,1397,3176,56.0,0,1397,Inflated Original Price,Pricing Manipulation,5,Yes,1779
LST00180,2021,2,Flipkart,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,759,1885,59.7,0,759,Social Proof Manipulation,Social Proof Misuse,2,Yes,1126
LST00181,2021,2,Flipkart,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,362,554,34.7,115,477,Hidden Convenience Fee,Drip Pricing,5,Yes,192
LST00182,2021,2,Flipkart,Footwear,Bata Men's Formal Lace-up Shoes,Bata,1197,2320,48.4,0,1197,None,No Violation,0,No,1123
LST00183,2021,2,Flipkart,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,993,2297,56.8,0,993,False Scarcity,Scarcity Creation,4,Yes,1304
LST00184,2021,2,Flipkart,Toys,NHR Carrom Board with Coins & Striker,NHR,839,1832,54.2,0,839,Social Proof Manipulation,Social Proof Misuse,2,Yes,993
LST00185,2021,2,Flipkart,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,267,597,55.3,0,267,False Scarcity,Scarcity Creation,4,Yes,330
LST00186,2021,2,Flipkart,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,717,1398,48.7,0,717,False Scarcity,Scarcity Creation,4,Yes,681
LST00187,2021,2,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,308,607,49.3,0,308,Forced Continuity,Subscription Trap,4,Yes,299
LST00188,2021,2,Flipkart,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,16521,20764,20.4,0,16521,None,No Violation,0,No,4243
LST00189,2021,2,Flipkart,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,1578,2862,44.9,92,1670,Hidden Convenience Fee,Drip Pricing,5,Yes,1284
LST00190,2021,2,Flipkart,Footwear,VKC Pride Women's Flip Flops,VKC,243,517,53.0,0,243,Confirm Shaming,Misdirection,3,Yes,274
LST00191,2021,2,Flipkart,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,19958,23686,15.7,0,19958,False Scarcity,Scarcity Creation,4,Yes,3728
LST00192,2021,2,Flipkart,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,983,2285,57.0,0,983,Inflated Original Price,Pricing Manipulation,5,Yes,1302
LST00193,2021,2,Flipkart,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,1770,2318,23.6,0,1770,Forced Continuity,Subscription Trap,4,Yes,548
LST00194,2021,2,Flipkart,Footwear,Metro Women's Block Heel Pumps,Metro,1087,2277,52.3,0,1087,None,No Violation,0,No,1190
LST00195,2021,2,Flipkart,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,16287,23026,29.3,0,16287,Misleading Discount Badge,Pricing Manipulation,4,Yes,6739
LST00196,2021,2,Flipkart,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,529,1008,47.5,0,529,Social Proof Manipulation,Social Proof Misuse,2,Yes,479
LST00197,2021,2,Flipkart,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,7579,11834,36.0,0,7579,None,No Violation,0,No,4255
LST00198,2021,2,Flipkart,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,1759,2416,27.2,0,1759,Inflated Original Price,Pricing Manipulation,5,Yes,657
LST00199,2021,2,Flipkart,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,10460,13177,20.6,0,10460,Inflated Original Price,Pricing Manipulation,5,Yes,2717
LST00200,2021,2,Flipkart,Books,The Psychology of Money - Morgan Housel,Morgan Housel,228,408,44.1,88,316,Hidden Convenience Fee,Drip Pricing,5,Yes,180
LST00201,2021,2,Flipkart,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,239,391,38.9,0,239,False Scarcity,Scarcity Creation,4,Yes,152
LST00202,2021,2,Flipkart,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,1835,5093,64.0,0,1835,Social Proof Manipulation,Social Proof Misuse,2,Yes,3258
LST00203,2021,2,Flipkart,Toys,Webby Wooden Push & Pull Duck Toy,Webby,298,593,49.7,0,298,False Scarcity,Scarcity Creation,4,Yes,295
LST00204,2021,2,Flipkart,Footwear,Metro Women's Block Heel Pumps,Metro,906,2262,59.9,0,906,Social Proof Manipulation,Social Proof Misuse,2,Yes,1356
LST00205,2021,2,Flipkart,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,779,1320,41.0,0,779,Social Proof Manipulation,Social Proof Misuse,2,Yes,541
LST00206,2021,2,Flipkart,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,531,869,38.9,0,531,Misleading Discount Badge,Pricing Manipulation,4,Yes,338
LST00207,2021,2,Flipkart,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,181,352,48.6,0,181,Confirm Shaming,Misdirection,3,Yes,171
LST00208,2021,2,Flipkart,Fashion,Raymond Men's Blazer,Raymond,3803,6486,41.4,0,3803,False Scarcity,Scarcity Creation,4,Yes,2683
LST00209,2021,2,Flipkart,Footwear,Relaxo Flite Men's Slippers,Relaxo,294,590,50.2,0,294,Social Proof Manipulation,Social Proof Misuse,2,Yes,296
LST00210,2021,2,Flipkart,Fashion,Raymond Men's Blazer,Raymond,3097,6803,54.5,0,3097,None,No Violation,0,No,3706
LST00211,2021,2,Flipkart,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,315,738,57.3,0,315,Forced Continuity,Subscription Trap,4,Yes,423
LST00212,2021,2,Flipkart,Fashion,Raymond Men's Blazer,Raymond,3810,7274,47.6,0,3810,Inflated Original Price,Pricing Manipulation,5,Yes,3464
LST00213,2021,2,Flipkart,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,1547,3014,48.7,0,1547,Confirm Shaming,Misdirection,3,Yes,1467
LST00214,2021,2,Flipkart,Footwear,Liberty Gliders Women's Bellies,Liberty,655,1414,53.7,0,655,Inflated Original Price,Pricing Manipulation,5,Yes,759
LST00215,2021,2,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,553,1224,54.8,0,553,Misleading Discount Badge,Pricing Manipulation,4,Yes,671
LST00216,2021,2,Flipkart,Footwear,Woodland Men's Camel Leather Boot,Woodland,2290,4188,45.3,0,2290,Social Proof Manipulation,Social Proof Misuse,2,Yes,1898
LST00217,2021,2,Flipkart,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,12508,19021,34.2,0,12508,Misleading Discount Badge,Pricing Manipulation,4,Yes,6513
LST00218,2021,2,Flipkart,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,1258,2414,47.9,0,1258,False Scarcity,Scarcity Creation,4,Yes,1156
LST00219,2021,2,Flipkart,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,254,428,40.7,0,254,Fake Countdown Timer,Urgency Creation,3,Yes,174
LST00220,2021,2,Flipkart,Toys,Frank Super Scientist Chemistry Set,Frank,724,1359,46.7,0,724,Inflated Original Price,Pricing Manipulation,5,Yes,635
LST00221,2021,2,Flipkart,Electronics,iBall Slide Elan 3x32 Tablet,iBall,6333,10638,40.5,0,6333,False Scarcity,Scarcity Creation,4,Yes,4305
LST00222,2021,2,Flipkart,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,469,791,40.7,0,469,Inflated Original Price,Pricing Manipulation,5,Yes,322
LST00223,2021,2,Flipkart,Footwear,Woodland Men's Camel Leather Boot,Woodland,2750,4418,37.8,0,2750,None,No Violation,0,No,1668
LST00224,2021,2,Flipkart,Electronics,Portronics Mport 7C USB Hub,Portronics,537,1121,52.1,0,537,Social Proof Manipulation,Social Proof Misuse,2,Yes,584
LST00225,2021,2,Flipkart,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,15253,18492,17.5,0,15253,Inflated Original Price,Pricing Manipulation,5,Yes,3239
LST00226,2021,2,Flipkart,Footwear,Red Tape Men's Casual Sneakers,Red Tape,1334,2578,48.3,0,1334,False Scarcity,Scarcity Creation,4,Yes,1244
LST00227,2021,2,Flipkart,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,23289,31399,25.8,0,23289,None,No Violation,0,No,8110
LST00228,2021,2,Flipkart,Fashion,Raymond Men's Blazer,Raymond,3506,6459,45.7,83,3589,Hidden Convenience Fee,Drip Pricing,5,Yes,2953
LST00229,2021,2,Flipkart,Toys,LEGO Classic Creative Brick Box,LEGO,1868,3296,43.3,0,1868,False Scarcity,Scarcity Creation,4,Yes,1428
LST00230,2021,2,Flipkart,Electronics,Portronics Mport 7C USB Hub,Portronics,653,1222,46.6,0,653,Inflated Original Price,Pricing Manipulation,5,Yes,569
LST00231,2021,2,Flipkart,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,161,312,48.4,0,161,None,No Violation,0,No,151
LST00232,2021,2,Flipkart,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,444,879,49.5,0,444,Misleading Discount Badge,Pricing Manipulation,4,Yes,435
LST00233,2021,2,Flipkart,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,15446,20123,23.2,0,15446,None,No Violation,0,No,4677
LST00234,2021,2,Flipkart,Toys,LEGO Classic Creative Brick Box,LEGO,1936,3749,48.4,0,1936,None,No Violation,0,No,1813
LST00235,2021,2,Flipkart,Toys,GiiKER Super Slide Puzzle Game,GiiKER,1386,2200,37.0,0,1386,Inflated Original Price,Pricing Manipulation,5,Yes,814
LST00236,2021,2,Flipkart,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,1369,2879,52.4,0,1369,Confirm Shaming,Misdirection,3,Yes,1510
LST00237,2021,2,Flipkart,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,1625,2896,43.9,0,1625,None,No Violation,0,No,1271
LST00238,2021,2,Flipkart,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,18104,19814,8.6,97,18201,Hidden Convenience Fee,Drip Pricing,5,Yes,1710
LST00239,2021,2,Flipkart,Footwear,Bata Men's Formal Lace-up Shoes,Bata,1272,2458,48.3,0,1272,Forced Continuity,Subscription Trap,4,Yes,1186
LST00240,2021,2,Flipkart,Fashion,Biba Women's Anarkali Kurti,Biba,746,1747,57.3,0,746,Confirm Shaming,Misdirection,3,Yes,1001
LST00241,2021,2,Flipkart,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,132,319,58.6,0,132,Inflated Original Price,Pricing Manipulation,5,Yes,187
LST00242,2021,2,Flipkart,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,821,1596,48.6,59,880,Hidden Convenience Fee,Drip Pricing,5,Yes,775
LST00243,2021,2,Meesho,Books,The Psychology of Money - Morgan Housel,Morgan Housel,266,382,30.4,46,312,Hidden Convenience Fee,Drip Pricing,5,Yes,116
LST00244,2021,2,Meesho,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,452,1064,57.5,0,452,Fake Countdown Timer,Urgency Creation,3,Yes,612
LST00245,2021,2,Meesho,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,474,827,42.7,0,474,Forced Continuity,Subscription Trap,4,Yes,353
LST00246,2021,2,Meesho,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,351,586,40.1,0,351,None,No Violation,0,No,235
LST00247,2021,2,Meesho,Electronics,Syska LED Desk Lamp,Syska,489,833,41.3,0,489,Confirm Shaming,Misdirection,3,Yes,344
LST00248,2021,2,Meesho,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,7242,10238,29.3,0,7242,False Scarcity,Scarcity Creation,4,Yes,2996
LST00249,2021,2,Meesho,Footwear,Liberty Gliders Women's Bellies,Liberty,623,1510,58.7,0,623,None,No Violation,0,No,887
LST00250,2021,2,Meesho,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,557,896,37.8,0,557,Inflated Original Price,Pricing Manipulation,5,Yes,339
LST00251,2021,2,Meesho,Fashion,AND Women's Wrap Dress,AND,1155,2665,56.7,0,1155,None,No Violation,0,No,1510
LST00252,2021,2,Meesho,Electronics,Portronics Mport 7C USB Hub,Portronics,661,1202,45.0,0,661,None,No Violation,0,No,541
LST00253,2021,2,Meesho,Toys,GiiKER Super Slide Puzzle Game,GiiKER,1155,2251,48.7,0,1155,Fake Countdown Timer,Urgency Creation,3,Yes,1096
LST00254,2021,2,Meesho,Footwear,Red Tape Men's Casual Sneakers,Red Tape,1091,2446,55.4,0,1091,None,No Violation,0,No,1355
LST00255,2021,2,Meesho,Toys,Webby Wooden Push & Pull Duck Toy,Webby,287,569,49.6,0,287,Confirm Shaming,Misdirection,3,Yes,282
LST00256,2021,2,Meesho,Mobile Phones,realme narzo N53 4GB+64GB,realme,8962,11191,19.9,0,8962,Inflated Original Price,Pricing Manipulation,5,Yes,2229
LST00257,2021,2,Meesho,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,16282,22366,27.2,0,16282,Misleading Discount Badge,Pricing Manipulation,4,Yes,6084
LST00258,2021,2,Meesho,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,208,342,39.2,0,208,Confirm Shaming,Misdirection,3,Yes,134
LST00259,2021,2,Meesho,Books,Zero to One - Peter Thiel,Peter Thiel,309,522,40.8,0,309,Forced Continuity,Subscription Trap,4,Yes,213
LST00260,2021,2,Meesho,Footwear,Action Men's Training Shoes,Action,750,1439,47.9,0,750,None,No Violation,0,No,689
LST00261,2021,2,Meesho,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,625,989,36.8,43,668,Hidden Convenience Fee,Drip Pricing,5,Yes,364
LST00262,2021,2,Meesho,Footwear,Metro Women's Block Heel Pumps,Metro,1107,2034,45.6,0,1107,Misleading Discount Badge,Pricing Manipulation,4,Yes,927
LST00263,2021,2,Meesho,Footwear,Woodland Men's Camel Leather Boot,Woodland,2465,4194,41.2,0,2465,Confirm Shaming,Misdirection,3,Yes,1729
LST00264,2021,2,Meesho,Books,Deep Work - Cal Newport,Cal Newport,289,431,32.9,0,289,Inflated Original Price,Pricing Manipulation,5,Yes,142
LST00265,2021,2,Meesho,Toys,NHR Carrom Board with Coins & Striker,NHR,875,1817,51.8,0,875,Social Proof Manipulation,Social Proof Misuse,2,Yes,942
LST00266,2021,2,Meesho,Toys,LEGO Classic Creative Brick Box,LEGO,2237,3379,33.8,0,2237,None,No Violation,0,No,1142
LST00267,2021,2,Meesho,Toys,LEGO Classic Creative Brick Box,LEGO,1818,3697,50.8,0,1818,Misleading Discount Badge,Pricing Manipulation,4,Yes,1879
LST00268,2021,2,Meesho,Fashion,Biba Women's Anarkali Kurti,Biba,831,1859,55.3,0,831,Social Proof Manipulation,Social Proof Misuse,2,Yes,1028
LST00269,2021,2,Meesho,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,13125,18161,27.7,0,13125,Confirm Shaming,Misdirection,3,Yes,5036
LST00270,2021,2,Meesho,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,613,1046,41.4,0,613,Misleading Discount Badge,Pricing Manipulation,4,Yes,433
LST00271,2021,2,Meesho,Electronics,Portronics Mport 7C USB Hub,Portronics,607,1174,48.3,0,607,None,No Violation,0,No,567
LST00272,2021,2,Meesho,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,654,930,29.7,0,654,Misleading Discount Badge,Pricing Manipulation,4,Yes,276
LST00273,2021,2,Meesho,Books,Ikigai - Hector Garcia,Hector Garcia,214,325,34.2,0,214,None,No Violation,0,No,111
LST00274,2021,2,Meesho,Fashion,AND Women's Wrap Dress,AND,1288,2807,54.1,0,1288,Inflated Original Price,Pricing Manipulation,5,Yes,1519
LST00275,2021,2,Meesho,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,349,634,45.0,0,349,None,No Violation,0,No,285
LST00276,2021,2,Meesho,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,275,582,52.7,0,275,Confirm Shaming,Misdirection,3,Yes,307
LST00277,2021,2,Meesho,Mobile Phones,realme narzo N53 4GB+64GB,realme,7990,12258,34.8,0,7990,Inflated Original Price,Pricing Manipulation,5,Yes,4268
LST00278,2021,2,Meesho,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,14111,19007,25.8,0,14111,Inflated Original Price,Pricing Manipulation,5,Yes,4896
LST00279,2021,2,Meesho,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,631,1016,37.9,0,631,None,No Violation,0,No,385
LST00280,2021,2,Meesho,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,1168,2678,56.4,0,1168,Social Proof Manipulation,Social Proof Misuse,2,Yes,1510
LST00281,2021,2,Meesho,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,1469,3066,52.1,0,1469,Social Proof Manipulation,Social Proof Misuse,2,Yes,1597
LST00282,2021,2,Meesho,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,15489,22032,29.7,0,15489,Misleading Discount Badge,Pricing Manipulation,4,Yes,6543
LST00283,2021,2,Meesho,Fashion,Peter England Men's Slim Fit Shirt,Peter England,642,1479,56.6,0,642,Confirm Shaming,Misdirection,3,Yes,837
LST00284,2021,2,Meesho,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,358,582,38.5,0,358,None,No Violation,0,No,224
LST00285,2021,2,Meesho,Footwear,Metro Women's Block Heel Pumps,Metro,910,2153,57.7,0,910,Confirm Shaming,Misdirection,3,Yes,1243
LST00286,2021,2,Meesho,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,2091,3471,39.8,0,2091,Fake Countdown Timer,Urgency Creation,3,Yes,1380
LST00287,2021,2,Meesho,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,16854,19737,14.6,0,16854,None,No Violation,0,No,2883
LST00288,2021,2,Meesho,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,363,620,41.5,0,363,Inflated Original Price,Pricing Manipulation,5,Yes,257
LST00289,2021,2,Meesho,Toys,NHR Carrom Board with Coins & Striker,NHR,892,1908,53.2,0,892,False Scarcity,Scarcity Creation,4,Yes,1016
LST00290,2021,2,Meesho,Books,Start With Why - Simon Sinek,Simon Sinek,276,430,35.8,0,276,Fake Countdown Timer,Urgency Creation,3,Yes,154
LST00291,2021,2,Meesho,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,698,2121,67.1,0,698,Misleading Discount Badge,Pricing Manipulation,4,Yes,1423
LST00292,2021,2,Meesho,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,21166,28115,24.7,0,21166,Social Proof Manipulation,Social Proof Misuse,2,Yes,6949
LST00293,2021,2,Meesho,Footwear,Metro Women's Block Heel Pumps,Metro,967,2164,55.3,43,1010,Hidden Convenience Fee,Drip Pricing,5,Yes,1197
LST00294,2021,2,Meesho,Mobile Phones,realme narzo N53 4GB+64GB,realme,8267,11904,30.6,0,8267,False Scarcity,Scarcity Creation,4,Yes,3637
LST00295,2021,2,Meesho,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,340,627,45.8,0,340,Confirm Shaming,Misdirection,3,Yes,287
LST00296,2021,2,Meesho,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,91,176,48.3,0,91,Fake Countdown Timer,Urgency Creation,3,Yes,85
LST00297,2021,2,Meesho,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,353,601,41.3,0,353,Inflated Original Price,Pricing Manipulation,5,Yes,248
LST00298,2021,2,Meesho,Footwear,Relaxo Flite Men's Slippers,Relaxo,286,589,51.4,0,286,Social Proof Manipulation,Social Proof Misuse,2,Yes,303
LST00299,2021,2,Meesho,Footwear,Action Men's Training Shoes,Action,754,1406,46.4,0,754,Social Proof Manipulation,Social Proof Misuse,2,Yes,652
LST00300,2021,2,Meesho,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,290,616,52.9,0,290,None,No Violation,0,No,326
LST00301,2021,2,Meesho,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,7673,10586,27.5,23,7696,Hidden Convenience Fee,Drip Pricing,5,Yes,2913
LST00302,2021,2,Meesho,Toys,Hasbro Monopoly Classic Board Game,Hasbro,804,1552,48.2,0,804,Forced Continuity,Subscription Trap,4,Yes,748
LST00303,2021,2,Meesho,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,79,192,58.9,0,79,Fake Countdown Timer,Urgency Creation,3,Yes,113
LST00304,2021,2,Meesho,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,342,689,50.4,0,342,Misleading Discount Badge,Pricing Manipulation,4,Yes,347
LST00305,2021,2,Meesho,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,2008,5048,60.2,0,2008,None,No Violation,0,No,3040
LST00306,2021,2,Meesho,Toys,NHR Carrom Board with Coins & Striker,NHR,872,1930,54.8,0,872,Confirm Shaming,Misdirection,3,Yes,1058
LST00307,2021,2,Meesho,Footwear,Red Tape Men's Casual Sneakers,Red Tape,1231,2376,48.2,0,1231,Social Proof Manipulation,Social Proof Misuse,2,Yes,1145
LST00308,2021,2,Meesho,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,1916,3097,38.1,0,1916,Misleading Discount Badge,Pricing Manipulation,4,Yes,1181
LST00309,2021,2,Meesho,Footwear,VKC Pride Women's Flip Flops,VKC,240,534,55.1,0,240,None,No Violation,0,No,294
LST00310,2021,2,Nykaa,Mobile Phones,realme narzo N53 4GB+64GB,realme,8649,12082,28.4,0,8649,None,No Violation,0,No,3433
LST00311,2021,2,Nykaa,Books,Deep Work - Cal Newport,Cal Newport,309,471,34.4,0,309,Social Proof Manipulation,Social Proof Misuse,2,Yes,162
LST00312,2021,2,Nykaa,Fashion,Biba Women's Anarkali Kurti,Biba,880,1844,52.3,0,880,None,No Violation,0,No,964
LST00313,2021,2,Nykaa,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,862,1444,40.3,0,862,Social Proof Manipulation,Social Proof Misuse,2,Yes,582
LST00314,2021,2,Nykaa,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,359,607,40.9,59,418,Hidden Convenience Fee,Drip Pricing,5,Yes,248
LST00315,2021,2,Nykaa,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,489,930,47.4,0,489,Inflated Original Price,Pricing Manipulation,5,Yes,441
LST00316,2021,2,Nykaa,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,1114,1701,34.5,0,1114,Misleading Discount Badge,Pricing Manipulation,4,Yes,587
LST00317,2021,2,Nykaa,Toys,LEGO Classic Creative Brick Box,LEGO,2122,3380,37.2,0,2122,Fake Countdown Timer,Urgency Creation,3,Yes,1258
LST00318,2021,2,Nykaa,Fashion,Global Desi Women Floral Print Top,Global Desi,467,1141,59.1,0,467,None,No Violation,0,No,674
LST00319,2021,2,Nykaa,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,1960,5269,62.8,0,1960,None,No Violation,0,No,3309
LST00320,2021,2,Nykaa,Electronics,Syska LED Desk Lamp,Syska,480,854,43.8,0,480,None,No Violation,0,No,374
LST00321,2021,2,Nykaa,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,6616,11119,40.5,0,6616,Confirm Shaming,Misdirection,3,Yes,4503
LST00322,2021,2,Nykaa,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,18436,21144,12.8,0,18436,Inflated Original Price,Pricing Manipulation,5,Yes,2708
