listing_id,year,month,platform,category,product_name,brand,dark_pattern_type,ccpa_category,severity_score,actual_price_inr,displayed_original_price_inr,price_inflation_inr,price_inflation_pct,hidden_fee_inr,ccpa_violation,sev_norm,inf_norm,fee_norm,contrib_severity,contrib_inflation,contrib_hidden_fee,base_score,ccpa_penalty,harm_score,risk_tier
LST00125,2021,1,Nykaa,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Misleading Discount Badge,Pricing Manipulation,4,1361,2355,994,73.0345,0,Yes,0.6666666666666666,0.2968514844491002,0.0,27.0,9.35,0.0,36.35082176014666,10.0,46.35,🟢 Low
LST00128,2021,1,Nykaa,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Misleading Discount Badge,Pricing Manipulation,4,712,2083,1371,192.5562,0,Yes,0.6666666666666666,0.8116757308100182,0.0,27.0,25.57,0.0,52.567785520515564,10.0,62.57,🟡 Medium
LST00130,2021,1,Nykaa,Fashion,AND Women's Wrap Dress,AND,Inflated Original Price,Pricing Manipulation,5,1252,2724,1472,117.5719,0,Yes,1.0,0.4886905679784907,0.0,40.5,15.39,0.0,55.89375289132246,10.0,65.89,🟠 High
LST00132,2021,1,Nykaa,Electronics,iBall Slide Elan 3x32 Tablet,iBall,Forced Continuity,Subscription Trap,4,6307,9603,3296,52.2594,0,Yes,0.6666666666666666,0.20736543128408744,0.0,27.0,6.53,0.0,33.53201108544876,10.0,43.53,🟢 Low
LST00133,2021,1,Nykaa,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,Misleading Discount Badge,Pricing Manipulation,4,990,1671,681,68.7879,0,Yes,0.6666666666666666,0.2785598048244272,0.0,27.0,8.77,0.0,35.774633851969455,10.0,45.77,🟢 Low
LST00135,2021,1,Nykaa,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Hidden Convenience Fee,Drip Pricing,5,726,1612,886,122.0386,50,Yes,1.0,0.507930299853291,0.4166666666666667,40.5,16.0,7.5,63.999804445378665,10.0,74.0,🟠 High
LST00136,2021,1,Nykaa,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,False Scarcity,Scarcity Creation,4,21198,29557,8359,39.433,0,Yes,0.6666666666666666,0.1521173741235578,0.0,27.0,4.79,0.0,31.791697284892074,10.0,41.79,🟢 Low
LST00138,2021,1,Nykaa,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,Misleading Discount Badge,Pricing Manipulation,4,25182,29593,4411,17.5165,0,Yes,0.6666666666666666,0.05771488825388676,0.0,27.0,1.82,0.0,28.818018979997433,10.0,38.82,🟢 Low
LST00140,2021,1,Nykaa,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,Social Proof Manipulation,Social Proof Misuse,2,330,627,297,90.0,0,Yes,0.0,0.36992817890404983,0.0,0.0,11.65,0.0,11.65273763547757,10.0,21.65,🟢 Low
LST00141,2021,1,Nykaa,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Misleading Discount Badge,Pricing Manipulation,4,737,2107,1370,185.8887,0,Yes,0.6666666666666666,0.782956337908048,0.0,27.0,24.66,0.0,51.663124644103505,10.0,61.66,🟡 Medium
LST00142,2021,1,Nykaa,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,Forced Continuity,Subscription Trap,4,504,877,373,74.0079,0,Yes,0.6666666666666666,0.30104427890740965,0.0,27.0,9.48,0.0,36.4828947855834,10.0,46.48,🟢 Low
LST00143,2021,1,Nykaa,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Forced Continuity,Subscription Trap,4,380,753,373,98.1579,0,Yes,0.6666666666666666,0.40506727682005783,0.0,27.0,12.76,0.0,39.75961921983182,10.0,49.76,🟢 Low
LST00145,2021,1,Nykaa,Books,Ikigai - Hector Garcia,Hector Garcia,Inflated Original Price,Pricing Manipulation,5,222,365,143,64.4144,0,Yes,1.0,0.2597215198815301,0.0,40.5,8.18,0.0,48.6812278762682,10.0,58.68,🟡 Medium
LST00146,2021,1,Nykaa,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,False Scarcity,Scarcity Creation,4,272,644,372,136.7647,0,Yes,0.6666666666666666,0.5713610687792309,0.0,27.0,18.0,0.0,44.99787366654577,10.0,55.0,🟡 Medium
LST00148,2021,1,Nykaa,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,Forced Continuity,Subscription Trap,4,179,366,187,104.4693,0,Yes,0.6666666666666666,0.4322528150819994,0.0,27.0,13.62,0.0,40.61596367508298,10.0,50.62,🟡 Medium
LST00149,2021,1,Nykaa,Fashion,Biba Women's Anarkali Kurti,Biba,Confirm Shaming,Misdirection,3,867,1902,1035,119.3772,0,Yes,0.3333333333333333,0.49646666396738115,0.0,13.5,15.64,0.0,29.138699914972502,10.0,39.14,🟢 Low
LST00150,2021,1,Nykaa,Toys,NHR Carrom Board with Coins & Striker,NHR,Social Proof Manipulation,Social Proof Misuse,2,799,1675,876,109.637,0,Yes,0.0,0.45451201368710054,0.0,0.0,14.32,0.0,14.317128431143667,10.0,24.32,🟢 Low
LST00151,2021,1,Nykaa,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,False Scarcity,Scarcity Creation,4,540,935,395,73.1481,0,Yes,0.6666666666666666,0.2973408017394885,0.0,27.0,9.37,0.0,36.366235254793885,10.0,46.37,🟢 Low
LST00152,2021,1,Nykaa,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Fake Countdown Timer,Urgency Creation,3,836,1596,760,90.9091,0,Yes,0.3333333333333333,0.37384400943831025,0.0,13.5,11.78,0.0,25.276086297306772,10.0,35.28,🟢 Low
LST00153,2021,1,Nykaa,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Inflated Original Price,Pricing Manipulation,5,17458,21695,4237,24.2697,0,Yes,1.0,0.08680342280890523,0.0,40.5,2.73,0.0,43.23430781848052,10.0,53.23,🟡 Medium
LST00154,2021,1,Nykaa,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Hidden Convenience Fee,Drip Pricing,5,134,317,183,136.5672,93,Yes,1.0,0.5705103631027196,0.775,40.5,17.97,13.95,72.42107643773566,10.0,82.42,🔴 Critical
LST00155,2021,1,Nykaa,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Fake Countdown Timer,Urgency Creation,3,88,172,84,95.4545,0,Yes,0.3333333333333333,0.3934227313725608,0.0,13.5,12.39,0.0,25.892816038235665,10.0,35.89,🟢 Low
LST00156,2021,1,Nykaa,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Confirm Shaming,Misdirection,3,1354,2079,725,53.5451,0,Yes,0.3333333333333333,0.2129034175539132,0.0,13.5,6.71,0.0,20.206457652948266,10.0,30.21,🟢 Low
LST00157,2021,1,Nykaa,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,Forced Continuity,Subscription Trap,4,16207,19861,3654,22.5458,0,Yes,0.6666666666666666,0.07937794677985288,0.0,27.0,2.5,0.0,29.500405323565367,10.0,39.5,🟢 Low
LST00158,2021,1,Nykaa,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Social Proof Manipulation,Social Proof Misuse,2,468,1010,542,115.812,0,Yes,0.0,0.481110026610935,0.0,0.0,15.15,0.0,15.15496583824445,10.0,25.15,🟢 Low
LST00161,2021,1,Nykaa,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Social Proof Manipulation,Social Proof Misuse,2,1608,2864,1256,78.1095,0,Yes,0.0,0.31871138980755526,0.0,0.0,10.04,0.0,10.03940877893799,10.0,20.04,🟢 Low
LST00162,2021,1,Nykaa,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,Misleading Discount Badge,Pricing Manipulation,4,383,613,230,60.0522,0,Yes,0.6666666666666666,0.24093190822544086,0.0,27.0,7.59,0.0,34.58935510910138,10.0,44.59,🟢 Low
LST00164,2021,1,Nykaa,Footwear,Metro Women's Block Heel Pumps,Metro,Confirm Shaming,Misdirection,3,921,2070,1149,124.7557,0,Yes,0.3333333333333333,0.5196338562768296,0.0,13.5,16.37,0.0,29.86846647272013,10.0,39.87,🟢 Low
LST00165,2021,1,Nykaa,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,Social Proof Manipulation,Social Proof Misuse,2,11761,17882,6121,52.0449,0,Yes,0.0,0.20644150030883845,0.0,0.0,6.5,0.0,6.502907259728411,10.0,16.5,🟢 Low
LST00167,2021,1,Nykaa,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,Forced Continuity,Subscription Trap,4,7784,11535,3751,48.1886,0,Yes,0.6666666666666666,0.18983098739577242,0.0,27.0,5.98,0.0,32.97967610296683,10.0,42.98,🟢 Low
LST00168,2021,1,Nykaa,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Social Proof Manipulation,Social Proof Misuse,2,705,1985,1280,181.5603,0,Yes,0.0,0.7643123153753314,0.0,0.0,24.08,0.0,24.07583793432294,10.0,34.08,🟢 Low
LST00169,2021,1,Nykaa,Books,Deep Work - Cal Newport,Cal Newport,Confirm Shaming,Misdirection,3,253,430,177,69.9605,0,Yes,0.3333333333333333,0.2836106274891217,0.0,13.5,8.93,0.0,22.43373476590733,10.0,32.43,🟢 Low
LST00171,2021,1,Nykaa,Books,The Psychology of Money - Morgan Housel,Morgan Housel,Misleading Discount Badge,Pricing Manipulation,4,227,427,200,88.1057,0,Yes,0.6666666666666666,0.3617687269394151,0.0,27.0,11.4,0.0,38.39571489859158,10.0,48.4,🟢 Low
LST00172,2021,1,Nykaa,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Confirm Shaming,Misdirection,3,935,2212,1277,136.5775,0,Yes,0.3333333333333333,0.5705547290190135,0.0,13.5,17.97,0.0,31.472473964098924,10.0,41.47,🟢 Low
LST00173,2021,1,Nykaa,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,False Scarcity,Scarcity Creation,4,158,282,124,78.481,0,Yes,0.6666666666666666,0.3203115779534993,0.0,27.0,10.09,0.0,37.089814705535225,10.0,47.09,🟢 Low
LST00174,2021,1,Nykaa,Toys,Frank Super Scientist Chemistry Set,Frank,Confirm Shaming,Misdirection,3,684,1500,816,119.2982,0,Yes,0.3333333333333333,0.4961263816967766,0.0,13.5,15.63,0.0,29.12798102344846,10.0,39.13,🟢 Low
LST00175,2021,1,Nykaa,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Confirm Shaming,Misdirection,3,2268,3351,1083,47.7513,0,Yes,0.3333333333333333,0.18794737427000838,0.0,13.5,5.92,0.0,19.420342289505264,10.0,29.42,🟢 Low
LST00176,2021,2,Flipkart,Footwear,Bata Men's Formal Lace-up Shoes,Bata,Misleading Discount Badge,Pricing Manipulation,4,1267,2375,1108,87.4507,0,Yes,0.6666666666666666,0.3589473992527573,0.0,27.0,11.31,0.0,38.30684307646185,10.0,48.31,🟢 Low
LST00177,2021,2,Flipkart,Fashion,W Women's Printed Kurta,W,Confirm Shaming,Misdirection,3,619,1319,700,113.0856,0,Yes,0.3333333333333333,0.4693664116416164,0.0,13.5,14.79,0.0,28.285041966710914,10.0,38.29,🟢 Low
LST00179,2021,2,Flipkart,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Inflated Original Price,Pricing Manipulation,5,1397,3176,1779,127.3443,0,Yes,1.0,0.5307839155893215,0.0,40.5,16.72,0.0,57.219693341063625,10.0,67.22,🟠 High
LST00180,2021,2,Flipkart,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Social Proof Manipulation,Social Proof Misuse,2,759,1885,1126,148.3531,0,Yes,0.0,0.6212766012434517,0.0,0.0,19.57,0.0,19.57021293916873,10.0,29.57,🟢 Low
LST00181,2021,2,Flipkart,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,Hidden Convenience Fee,Drip Pricing,5,362,554,192,53.0387,115,Yes,1.0,0.21072216512563308,0.9583333333333334,40.5,6.64,17.25,64.38774820145744,10.0,74.39,🟠 High
LST00183,2021,2,Flipkart,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,False Scarcity,Scarcity Creation,4,993,2297,1304,131.3192,0,Yes,0.6666666666666666,0.5479052826453457,0.0,27.0,17.26,0.0,44.25901640332839,10.0,54.26,🟡 Medium
LST00184,2021,2,Flipkart,Toys,NHR Carrom Board with Coins & Striker,NHR,Social Proof Manipulation,Social Proof Misuse,2,839,1832,993,118.3552,0,Yes,0.0,0.4920645313020922,0.0,0.0,15.5,0.0,15.500032736015903,10.0,25.5,🟢 Low
LST00185,2021,2,Flipkart,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,False Scarcity,Scarcity Creation,4,267,597,330,123.5955,0,Yes,0.6666666666666666,0.5146364450065084,0.0,27.0,16.21,0.0,43.21104801770501,10.0,53.21,🟡 Medium
LST00186,2021,2,Flipkart,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,False Scarcity,Scarcity Creation,4,717,1398,681,94.9791,0,Yes,0.6666666666666666,0.39137500743021414,0.0,27.0,12.33,0.0,39.32831273405175,10.0,49.33,🟢 Low
LST00187,2021,2,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Forced Continuity,Subscription Trap,4,308,607,299,97.0779,0,Yes,0.6666666666666666,0.40041531666495805,0.0,27.0,12.61,0.0,39.613082474946175,10.0,49.61,🟢 Low
LST00189,2021,2,Flipkart,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Hidden Convenience Fee,Drip Pricing,5,1578,2862,1284,81.3688,92,Yes,1.0,0.33275040252377447,0.7666666666666667,40.5,10.48,13.8,64.7816376794989,10.0,74.78,🟠 High
LST00190,2021,2,Flipkart,Footwear,VKC Pride Women's Flip Flops,VKC,Confirm Shaming,Misdirection,3,243,517,274,112.7572,0,Yes,0.3333333333333333,0.46795187116482495,0.0,13.5,14.74,0.0,28.240483941691984,10.0,38.24,🟢 Low
LST00191,2021,2,Flipkart,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,False Scarcity,Scarcity Creation,4,19958,23686,3728,18.6792,0,Yes,0.6666666666666666,0.06272306795049282,0.0,27.0,1.98,0.0,28.97577664044052,10.0,38.98,🟢 Low
LST00192,2021,2,Flipkart,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Inflated Original Price,Pricing Manipulation,5,983,2285,1302,132.4517,0,Yes,1.0,0.5527833797524295,0.0,40.5,17.41,0.0,57.91267646220153,10.0,67.91,🟠 High
LST00193,2021,2,Flipkart,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Forced Continuity,Subscription Trap,4,1770,2318,548,30.9605,0,Yes,0.6666666666666666,0.11562317744385127,0.0,27.0,3.64,0.0,30.642130089481316,10.0,40.64,🟢 Low
LST00195,2021,2,Flipkart,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Misleading Discount Badge,Pricing Manipulation,4,16287,23026,6739,41.3766,0,Yes,0.6666666666666666,0.16048917945453187,0.0,27.0,5.06,0.0,32.05540915281775,10.0,42.06,🟢 Low
LST00196,2021,2,Flipkart,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,Social Proof Manipulation,Social Proof Misuse,2,529,1008,479,90.5482,0,Yes,0.0,0.3722894794198144,0.0,0.0,11.73,0.0,11.727118601724152,10.0,21.73,🟢 Low
LST00198,2021,2,Flipkart,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Inflated Original Price,Pricing Manipulation,5,1759,2416,657,37.3508,0,Yes,1.0,0.14314856723934594,0.0,40.5,4.51,0.0,45.0091798680394,10.0,55.01,🟡 Medium
LST00199,2021,2,Flipkart,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,Inflated Original Price,Pricing Manipulation,5,10460,13177,2717,25.9751,0,Yes,1.0,0.09414921248344893,0.0,40.5,2.97,0.0,43.46570019322864,10.0,53.47,🟡 Medium
LST00200,2021,2,Flipkart,Books,The Psychology of Money - Morgan Housel,Morgan Housel,Hidden Convenience Fee,Drip Pricing,5,228,408,180,78.9474,88,Yes,1.0,0.3223205355612202,0.7333333333333333,40.5,10.15,13.2,63.853096870178426,10.0,73.85,🟠 High
LST00201,2021,2,Flipkart,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,False Scarcity,Scarcity Creation,4,239,391,152,63.5983,0,Yes,0.6666666666666666,0.25620627480506997,0.0,27.0,8.07,0.0,35.0704976563597,10.0,45.07,🟢 Low
LST00202,2021,2,Flipkart,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,Social Proof Manipulation,Social Proof Misuse,2,1835,5093,3258,177.5477,0,Yes,0.0,0.7470285604509299,0.0,0.0,23.53,0.0,23.53139965420429,10.0,33.53,🟢 Low
LST00203,2021,2,Flipkart,Toys,Webby Wooden Push & Pull Duck Toy,Webby,False Scarcity,Scarcity Creation,4,298,593,295,98.9933,0,Yes,0.6666666666666666,0.40866565414743783,0.0,27.0,12.87,0.0,39.87296810564429,10.0,49.87,🟢 Low
LST00204,2021,2,Flipkart,Footwear,Metro Women's Block Heel Pumps,Metro,Social Proof Manipulation,Social Proof Misuse,2,906,2262,1356,149.6689,0,Yes,0.0,0.6269442393657483,0.0,0.0,19.75,0.0,19.74874354002107,10.0,29.75,🟢 Low
LST00205,2021,2,Flipkart,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,Social Proof Manipulation,Social Proof Misuse,2,779,1320,541,69.448,0,Yes,0.0,0.2814031001007063,0.0,0.0,8.86,0.0,8.864197653172248,10.0,18.86,🟢 Low
LST00206,2021,2,Flipkart,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,Misleading Discount Badge,Pricing Manipulation,4,531,869,338,63.6535,0,Yes,0.6666666666666666,0.2564440416574417,0.0,27.0,8.08,0.0,35.077987312209416,10.0,45.08,🟢 Low
LST00207,2021,2,Flipkart,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,Confirm Shaming,Misdirection,3,181,352,171,94.4751,0,Yes,0.3333333333333333,0.3892040926911675,0.0,13.5,12.26,0.0,25.759928919771777,10.0,35.76,🟢 Low
LST00208,2021,2,Flipkart,Fashion,Raymond Men's Blazer,Raymond,False Scarcity,Scarcity Creation,4,3803,6486,2683,70.5496,0,Yes,0.6666666666666666,0.28614809945890807,0.0,27.0,9.01,0.0,36.0136651329556,10.0,46.01,🟢 Low
LST00209,2021,2,Flipkart,Footwear,Relaxo Flite Men's Slippers,Relaxo,Social Proof Manipulation,Social Proof Misuse,2,294,590,296,100.6803,0,Yes,0.0,0.41593218820452427,0.0,0.0,13.1,0.0,13.101863928442514,10.0,23.1,🟢 Low
LST00211,2021,2,Flipkart,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Forced Continuity,Subscription Trap,4,315,738,423,134.2857,0,Yes,0.6666666666666666,0.5606830972750712,0.0,27.0,17.66,0.0,44.66151756416474,10.0,54.66,🟡 Medium
LST00212,2021,2,Flipkart,Fashion,Raymond Men's Blazer,Raymond,Inflated Original Price,Pricing Manipulation,5,3810,7274,3464,90.9186,0,Yes,1.0,0.37388492945819307,0.0,40.5,11.78,0.0,52.27737527793308,10.0,62.28,🟡 Medium
LST00213,2021,2,Flipkart,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Confirm Shaming,Misdirection,3,1547,3014,1467,94.8287,0,Yes,0.3333333333333333,0.3907271789049113,0.0,13.5,12.31,0.0,25.8079061355047,10.0,35.81,🟢 Low
LST00214,2021,2,Flipkart,Footwear,Liberty Gliders Women's Bellies,Liberty,Inflated Original Price,Pricing Manipulation,5,655,1414,759,115.8779,0,Yes,1.0,0.4813938823278064,0.0,40.5,15.16,0.0,55.6639072933259,10.0,65.66,🟠 High
LST00215,2021,2,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,Misleading Discount Badge,Pricing Manipulation,4,553,1224,671,121.3382,0,Yes,0.6666666666666666,0.5049134175452984,0.0,27.0,15.9,0.0,42.9047726526769,10.0,52.9,🟡 Medium
LST00216,2021,2,Flipkart,Footwear,Woodland Men's Camel Leather Boot,Woodland,Social Proof Manipulation,Social Proof Misuse,2,2290,4188,1898,82.8821,0,Yes,0.0,0.33926874632258236,0.0,0.0,10.69,0.0,10.686965509161343,10.0,20.69,🟢 Low
LST00217,2021,2,Flipkart,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,Misleading Discount Badge,Pricing Manipulation,4,12508,19021,6513,52.0707,0,Yes,0.6666666666666666,0.20655263046809919,0.0,27.0,6.51,0.0,33.506407859745124,10.0,43.51,🟢 Low
LST00218,2021,2,Flipkart,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,False Scarcity,Scarcity Creation,4,1258,2414,1156,91.8919,0,Yes,0.6666666666666666,0.3780772931794511,0.0,27.0,11.91,0.0,38.909434735152715,10.0,48.91,🟢 Low
LST00219,2021,2,Flipkart,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Fake Countdown Timer,Urgency Creation,3,254,428,174,68.5039,0,Yes,0.3333333333333333,0.27733651159845657,0.0,13.5,8.74,0.0,22.23610011535138,10.0,32.24,🟢 Low
LST00220,2021,2,Flipkart,Toys,Frank Super Scientist Chemistry Set,Frank,Inflated Original Price,Pricing Manipulation,5,724,1359,635,87.7072,0,Yes,1.0,0.36005223978959355,0.0,40.5,11.34,0.0,51.8416455533722,10.0,61.84,🟡 Medium
LST00221,2021,2,Flipkart,Electronics,iBall Slide Elan 3x32 Tablet,iBall,False Scarcity,Scarcity Creation,4,6333,10638,4305,67.9773,0,Yes,0.6666666666666666,0.275068250285794,0.0,27.0,8.66,0.0,35.664649884002515,10.0,45.66,🟢 Low
LST00222,2021,2,Flipkart,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,Inflated Original Price,Pricing Manipulation,5,469,791,322,68.6567,0,Yes,1.0,0.2779946778129929,0.0,40.5,8.76,0.0,49.25683235110928,10.0,59.26,🟡 Medium
LST00224,2021,2,Flipkart,Electronics,Portronics Mport 7C USB Hub,Portronics,Social Proof Manipulation,Social Proof Misuse,2,537,1121,584,108.7523,0,Yes,0.0,0.4507012829933813,0.0,0.0,14.2,0.0,14.19709041429151,10.0,24.2,🟢 Low
LST00225,2021,2,Flipkart,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,Inflated Original Price,Pricing Manipulation,5,15253,18492,3239,21.2352,0,Yes,1.0,0.07373270698422899,0.0,40.5,2.32,0.0,42.822580270003215,10.0,52.82,🟡 Medium
LST00226,2021,2,Flipkart,Footwear,Red Tape Men's Casual Sneakers,Red Tape,False Scarcity,Scarcity Creation,4,1334,2578,1244,93.2534,0,Yes,0.6666666666666666,0.3839417781342366,0.0,27.0,12.09,0.0,39.09416601122845,10.0,49.09,🟢 Low
LST00228,2021,2,Flipkart,Fashion,Raymond Men's Blazer,Raymond,Hidden Convenience Fee,Drip Pricing,5,3506,6459,2953,84.227,83,Yes,1.0,0.34506172892683584,0.6916666666666667,40.5,10.87,12.45,63.819444461195324,10.0,73.82,🟠 High
LST00229,2021,2,Flipkart,Toys,LEGO Classic Creative Brick Box,LEGO,False Scarcity,Scarcity Creation,4,1868,3296,1428,76.4454,0,Yes,0.6666666666666666,0.31154349453523905,0.0,27.0,9.81,0.0,36.81362007786003,10.0,46.81,🟢 Low
LST00230,2021,2,Flipkart,Electronics,Portronics Mport 7C USB Hub,Portronics,Inflated Original Price,Pricing Manipulation,5,653,1222,569,87.1363,0,Yes,1.0,0.35759316196316165,0.0,40.5,11.26,0.0,51.764184601839595,10.0,61.76,🟡 Medium
LST00232,2021,2,Flipkart,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,Misleading Discount Badge,Pricing Manipulation,4,444,879,435,97.973,0,Yes,0.6666666666666666,0.40427084401202273,0.0,27.0,12.73,0.0,39.734531586378715,10.0,49.73,🟢 Low
LST00235,2021,2,Flipkart,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Inflated Original Price,Pricing Manipulation,5,1386,2200,814,58.7302,0,Yes,1.0,0.23523756440595764,0.0,40.5,7.41,0.0,47.909983278787664,10.0,57.91,🟡 Medium
LST00236,2021,2,Flipkart,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Confirm Shaming,Misdirection,3,1369,2879,1510,110.2995,0,Yes,0.3333333333333333,0.4573656466526131,0.0,13.5,14.41,0.0,27.907017869557315,10.0,37.91,🟢 Low
LST00238,2021,2,Flipkart,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,Hidden Convenience Fee,Drip Pricing,5,18104,19814,1710,9.4454,97,Yes,1.0,0.02294967009849233,0.8083333333333333,40.5,0.72,14.55,55.77291460810251,10.0,65.77,🟠 High
LST00239,2021,2,Flipkart,Footwear,Bata Men's Formal Lace-up Shoes,Bata,Forced Continuity,Subscription Trap,4,1272,2458,1186,93.239,0,Yes,0.6666666666666666,0.3838797519988353,0.0,27.0,12.09,0.0,39.09221218796331,10.0,49.09,🟢 Low
LST00240,2021,2,Flipkart,Fashion,Biba Women's Anarkali Kurti,Biba,Confirm Shaming,Misdirection,3,746,1747,1001,134.1823,0,Yes,0.3333333333333333,0.5602377151639256,0.0,13.5,17.65,0.0,31.147488027663655,10.0,41.15,🟢 Low
LST00241,2021,2,Flipkart,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Inflated Original Price,Pricing Manipulation,5,132,319,187,141.6667,0,Yes,1.0,0.5924757990387671,0.0,40.5,18.66,0.0,59.16298766972116,10.0,69.16,🟠 High
LST00242,2021,2,Flipkart,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Hidden Convenience Fee,Drip Pricing,5,821,1596,775,94.3971,59,Yes,1.0,0.388868117791077,0.49166666666666664,40.5,12.25,8.85,61.59934571041892,10.0,71.6,🟠 High
LST00243,2021,2,Meesho,Books,The Psychology of Money - Morgan Housel,Morgan Housel,Hidden Convenience Fee,Drip Pricing,5,266,382,116,43.609,46,Yes,1.0,0.1701049533899437,0.38333333333333336,40.5,5.36,6.9,52.75830603178323,10.0,62.76,🟡 Medium
LST00244,2021,2,Meesho,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Fake Countdown Timer,Urgency Creation,3,452,1064,612,135.3982,0,Yes,0.3333333333333333,0.5654750469718755,0.0,13.5,17.81,0.0,31.312463979614076,10.0,41.31,🟢 Low
